tableId,bookId,title,pdfPage,printedPage,dice,entryCount,referenceId,canonicalIds,aliasToGroupedReference,referenceAvailable,roll,reroll,rollScope,view,sourceDisclosure,manualReadingChoice,selectRowToResult,manualDieInput,tableTitleSearchRank,tableTitleSearchTop,tableViewCopies,sourceStatus,nonRollableReason,hiddenPlayableRowCount,hiddenPlayableKeys,selectorOmissionCount,selectorKeys,inlineFollowupRows,topLevelDescriptionNotInsideTable,relatedNeedIds,assessment
core.foulPsychompomp,core,Foul Psychompomp — Summon,35,35,d6,2,oracle:core.foulPsychompomp,"[""core.foulPsychompomp""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:core.foulPsychompomp,1,VERIFIED,,0,[],0,[],0,False,[],Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
core.cubeVioletEscape,core,Cube-Violet — To Leave,45,45,d4,4,oracle:core.cubeVioletEscape,"[""core.cubeVioletEscape""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:core.cubeVioletEscape,1,VERIFIED,,0,[],0,[],0,False,"[""core-arcane-catastrophes""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
core.fangedDeserterMemories,core,Fanged Deserter — Earliest Memories,46,46,d6,6,oracle:core.fangedDeserterMemories,"[""core.fangedDeserterMemories""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:core.fangedDeserterMemories,1,VERIFIED,,0,[],0,[],0,False,"[""core-background-fanged-deserter"", ""core-class-fanged-deserter""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
core.gutterbornScumBirth,core,Gutterborn Scum — Bad Birth,48,48,d6,6,oracle:core.gutterbornScumBirth,"[""core.gutterbornScumBirth""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:core.gutterbornScumBirth,1,VERIFIED,,0,[],0,[],0,False,"[""core-background-gutterborn-scum"", ""core-class-gutterborn-scum""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
core.esotericHermitOrigins,core,Esoteric Hermit — Eldritch Origins,50,50,d6,6,oracle:core.esotericHermitOrigins,"[""core.esotericHermitOrigins""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:core.esotericHermitOrigins,1,VERIFIED,,0,[],0,[],0,False,"[""core-background-esoteric-hermit"", ""core-class-esoteric-hermit""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
core.wretchedRoyaltyDownfall,core,"Wretched Royalty — Things Were Going So Well, Until...",52,52,d6,6,oracle:core.wretchedRoyaltyDownfall,"[""core.wretchedRoyaltyDownfall""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:core.wretchedRoyaltyDownfall,1,VERIFIED,,0,[],0,[],0,False,"[""core-background-wretched-royalty"", ""core-class-wretched-royalty""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
core.hereticalPriestOrigins,core,Heretical Priest — Unholy Origins,54,54,d6,6,oracle:core.hereticalPriestOrigins,"[""core.hereticalPriestOrigins""]",False,True,False,False,single table,True,True,True,False,False,1,oracle:core.hereticalPriestOrigins,1,VERIFIED,Source class table; character-generation sequencing/eligibility must be kept contextual. The source numbers six rows but omits a die label for Unholy Origins; d6 selection is inferred from six numbered rows and must be labeled as inferred.,0,[],0,[],0,False,"[""core-background-heretical-priest"", ""core-class-heretical-priest""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit. Automatic roll is deliberately blocked; see nonRollableReason. This alone is not a defective table.
core.occultHerbmasterOrigins,core,Occult Herbmaster — Probably Raised In,56,56,d8,6,oracle:core.occultHerbmasterOrigins,"[""core.occultHerbmasterOrigins""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:core.occultHerbmasterOrigins,1,VERIFIED,,0,[],0,[],0,False,"[""core-background-occult-herbmaster"", ""core-class-occult-herbmaster""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
core.occultHerbmasterDecoctions,core,Occult Herbmaster Decoctions,57,57,d8,8,oracle:core.occultHerbmasterDecoctions,"[""core.occultHerbmasterDecoctions""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:core.occultHerbmasterDecoctions,1,VERIFIED,,0,[],0,[],0,False,"[""core-class-effect-occult-herbmaster-1"", ""core-class-effect-occult-herbmaster-2"", ""core-class-effect-occult-herbmaster-3"", ""core-class-effect-occult-herbmaster-4"", ""core-class-effect-occult-herbmaster-5"", ""core-class-effect-occult-herbmaster-6"", ""core-class-effect-occult-herbmaster-7"", ""core-class-effect-occult-herbmaster-8"", ""core-class-occult-herbmaster"", ""core-equipment-poison-black""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
core.fangedDeserterItem,core,Fanged Deserter — You Also Begin With,47,47,d6,6,oracle:core.fangedDeserterItem,"[""core.fangedDeserterItem""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:core.fangedDeserterItem,1,VERIFIED,,0,[],0,[],0,False,"[""core-class-effect-fanged-deserter-1"", ""core-class-effect-fanged-deserter-2"", ""core-class-effect-fanged-deserter-3"", ""core-class-effect-fanged-deserter-4"", ""core-class-effect-fanged-deserter-5"", ""core-class-effect-fanged-deserter-6"", ""core-class-fanged-deserter""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
core.gutterbornScumSpecialty,core,Gutterborn Scum — Specialty,49,49,d6,6,oracle:core.gutterbornScumSpecialty,"[""core.gutterbornScumSpecialty""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:core.gutterbornScumSpecialty,1,VERIFIED,,0,[],0,[],0,False,"[""core-class-effect-gutterborn-scum-1"", ""core-class-effect-gutterborn-scum-2"", ""core-class-effect-gutterborn-scum-3"", ""core-class-effect-gutterborn-scum-4"", ""core-class-effect-gutterborn-scum-5"", ""core-class-effect-gutterborn-scum-6"", ""core-class-gutterborn-scum""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
core.esotericHermitItem,core,Esoteric Hermit — You Also Begin With,51,51,d6,6,oracle:core.esotericHermitItem,"[""core.esotericHermitItem""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:core.esotericHermitItem,1,VERIFIED,,0,[],0,[],0,False,"[""core-class-effect-esoteric-hermit-1"", ""core-class-effect-esoteric-hermit-2"", ""core-class-effect-esoteric-hermit-3"", ""core-class-effect-esoteric-hermit-4"", ""core-class-effect-esoteric-hermit-5"", ""core-class-effect-esoteric-hermit-6"", ""core-class-esoteric-hermit""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
core.wretchedRoyaltyItems,core,Wretched Royalty — You Begin With Two,53,53,d6,6,oracle:core.wretchedRoyaltyItems,"[""core.wretchedRoyaltyItems""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:core.wretchedRoyaltyItems,1,VERIFIED,,0,[],0,[],0,False,"[""core-class-effect-wretched-royalty-1"", ""core-class-effect-wretched-royalty-2"", ""core-class-effect-wretched-royalty-3"", ""core-class-effect-wretched-royalty-4"", ""core-class-effect-wretched-royalty-5"", ""core-class-effect-wretched-royalty-6"", ""core-class-wretched-royalty""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
core.hereticalPriestItem,core,Heretical Priest — You Begin With One,55,55,d6,6,oracle:core.hereticalPriestItem,"[""core.hereticalPriestItem""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:core.hereticalPriestItem,1,VERIFIED,,0,[],0,[],0,False,"[""core-class-effect-heretical-priest-1"", ""core-class-effect-heretical-priest-2"", ""core-class-effect-heretical-priest-3"", ""core-class-effect-heretical-priest-4"", ""core-class-effect-heretical-priest-5"", ""core-class-effect-heretical-priest-6"", ""core-class-heretical-priest""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.huntingMishaps,feretory,Hunting Mishaps,12,10,d10,10,oracle:feretory.huntingMishaps,"[""feretory.huntingMishaps""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.huntingMishaps,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:epk-hunting-rules"", ""feretory:table-huntingMishaps""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.bellyOfBeast,feretory,"In the Belly of the Beast, You Find...",12,10,d10,10,oracle:feretory.bellyOfBeast,"[""feretory.bellyOfBeast""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.bellyOfBeast,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:epk-hunting-rules"", ""feretory:table-bellyOfBeast""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.flowerEffects,feretory,The Flowers’ Effects,28,26,d6,6,oracle:feretory.flowerEffects,"[""feretory.flowerEffects""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.flowerEffects,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:table-flowerEffects""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.ruinTypes,feretory,Ruin Types,29,27,d10,10,oracle:feretory.ruinTypes,"[""feretory.ruinTypes""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.ruinTypes,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:table-ruinTypes""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.minorTreasures,feretory,Minor Treasures,29,27,d8,8,oracle:feretory.minorTreasures,"[""feretory.minorTreasures""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.minorTreasures,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:table-minorTreasures"", ""feretory:ziggurat-procedure""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.majorTreasures,feretory,Major Treasures,29,27,d6,6,oracle:feretory.majorTreasures,"[""feretory.majorTreasures""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.majorTreasures,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:table-majorTreasures"", ""feretory:ziggurat-procedure""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.searchingRuins,feretory,Searching the Ruins (15 Minutes),29,27,d10,10,oracle:feretory.searchingRuins,"[""feretory.searchingRuins""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.searchingRuins,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:table-searchingRuins"", ""feretory:ziggurat-procedure""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.ruinsRandomEvents,feretory,Random Events — Roll Once per Hex,29,27,d12,11,oracle:feretory.ruinsRandomEvents,"[""feretory.ruinsRandomEvents""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.ruinsRandomEvents,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:table-ruinsRandomEvents"", ""feretory:ziggurat-procedure""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.itemsTrinkets,feretory,Items and Trinkets,34,32,d100,100,oracle:feretory.itemsTrinkets,"[""feretory.itemsTrinkets""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.itemsTrinkets,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:table-itemsTrinkets""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.goblinGrinderHooks,feretory,Why Do the PCs Care About Any of This?,38,36,d4,4,oracle:feretory.goblinGrinderHooks,"[""feretory.goblinGrinderHooks""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.goblinGrinderHooks,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:calumny-pearl"", ""feretory:table-goblinGrinderHooks""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.lickLiquid,feretory,Lick the Liquid,44,42,d4,4,oracle:feretory.lickLiquid,"[""feretory.lickLiquid""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.lickLiquid,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:table-lickLiquid""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.alchemyTables,feretory,Alchemy Tables,47,45,d4,4,oracle:feretory.alchemyTables,"[""feretory.alchemyTables""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.alchemyTables,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:alchemy-trigger"", ""feretory:table-alchemyTables""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.tenebrousReliquary,feretory,The Tenebrous Reliquary — Items of Doom,"[50, 51, 52, 53, 54, 55]",48,d66,36,oracle:feretory.tenebrousReliquary,"[""feretory.tenebrousReliquary""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.tenebrousReliquary,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:relic-11"", ""feretory:relic-12"", ""feretory:relic-13"", ""feretory:relic-14"", ""feretory:relic-15"", ""feretory:relic-16"", ""feretory:relic-21"", ""feretory:relic-22"", ""feretory:relic-23"", ""feretory:relic-24"", ""feretory:relic-25"", ""feretory:relic-26"", ""feretory:relic-31"", ""feretory:relic-32"", ""feretory:relic-33"", ""feretory:relic-34"", ""feretory:relic-35"", ""feretory:relic-36"", ""feretory:relic-41"", ""feretory:relic-42"", ""feretory:relic-43"", ""feretory:relic-44"", ""feretory:relic-45"", ""feretory:relic-46"", ""feretory:relic-51"", ""feretory:relic-52"", ""feretory:relic-53"", ""feretory:relic-54"", ""feretory:relic-55"", ""feretory:relic-56"", ""feretory:relic-61"", ""feretory:relic-62"", ""feretory:relic-63"", ""feretory:relic-64"", ""feretory:relic-65"", ""feretory:relic-66""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.selectMenu,feretory,Would You Prefer the Select Menu? (4s),56,54,d6,6,oracle:feretory.selectMenu,"[""feretory.selectMenu""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.selectMenu,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:table-selectMenu""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.cheapMenu,feretory,"Ah, I See, You Lack Funds. (2s)",56,54,d6,6,oracle:feretory.cheapMenu,"[""feretory.cheapMenu""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.cheapMenu,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:table-cheapMenu""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.innkeeperTwitch,feretory,Why Is the Innkeeper Twitching?,56,54,d10,10,oracle:feretory.innkeeperTwitch,"[""feretory.innkeeperTwitch""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.innkeeperTwitch,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:table-innkeeperTwitch""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.patronTraits,feretory,Patron Traits,56,54,d20,20,oracle:feretory.patronTraits,"[""feretory.patronTraits""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.patronTraits,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:table-patronTraits""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.moreLostSouls,feretory,Even More Lost Souls,57,55,d4 × d8,32,oracle:feretory.moreLostSouls,"[""feretory.moreLostSouls""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.moreLostSouls,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:table-moreLostSouls""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.blackSaltWindIntensity,feretory,The Black Salt Wind — Wind Strength,68,,d4,4,oracle:feretory.blackSaltWindIntensity,"[""feretory.blackSaltWindIntensity""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.blackSaltWindIntensity,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:black-salt-chain"", ""feretory:table-blackSaltWindIntensity""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.saltSuffering,feretory,The Salt-Suffering — Consequences of a Failed Test,68,,d12,12,oracle:feretory.saltSuffering,"[""feretory.saltSuffering""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.saltSuffering,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:black-salt-chain"", ""feretory:table-saltSuffering""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.skinwalkerFirstDied,feretory,Cursed Skinwalker — First Died,58,56,d6,6,oracle:feretory.skinwalkerFirstDied,"[""feretory.skinwalkerFirstDied""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.skinwalkerFirstDied,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:table-skinwalkerFirstDied""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.skinwalkerShapes,feretory,Cursed Skinwalker — Creature Shapes,58,56,d6,6,oracle:feretory.skinwalkerShapes,"[""feretory.skinwalkerShapes""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.skinwalkerShapes,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:class-cursed-skinwalker"", ""feretory:table-skinwalkerShapes""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.paleOneOrigins,feretory,Pale One — Unspoken Origins,60,58,d6,6,oracle:feretory.paleOneOrigins,"[""feretory.paleOneOrigins""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.paleOneOrigins,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:table-paleOneOrigins""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.paleOneBlessings,feretory,Pale One Blessings,60,58,d6,6,oracle:feretory.paleOneBlessings,"[""feretory.paleOneBlessings""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.paleOneBlessings,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:class-pale-one"", ""feretory:table-paleOneBlessings""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.deadGodGifts,feretory,Dead God’s Prophet — Two Gifts,62,60,d8,8,oracle:feretory.deadGodGifts,"[""feretory.deadGodGifts""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.deadGodGifts,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:class-dead-gods-prophet"", ""feretory:table-deadGodGifts""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.philosopherDejection,feretory,Forlorn Philosopher — The Roots of Your Dejection?,64,62,d8,8,oracle:feretory.philosopherDejection,"[""feretory.philosopherDejection""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.philosopherDejection,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:table-philosopherDejection""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.paleNameA,feretory,Pale One — You Call Yourself — First Column,60,58,d20,20,oracle:feretory.paleNameA,"[""feretory.paleNameA""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.paleNameA,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:pale-one-name-three-independent-d20-columns""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.paleNameB,feretory,Pale One — You Call Yourself — Second Column,60,58,d20,20,oracle:feretory.paleNameB,"[""feretory.paleNameB""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.paleNameB,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:pale-one-name-three-independent-d20-columns""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.paleNameC,feretory,Pale One — You Call Yourself — Third Column,60,58,d20,20,oracle:feretory.paleNameC,"[""feretory.paleNameC""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.paleNameC,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:pale-one-name-three-independent-d20-columns""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.deadGodNameA,feretory,Name Your God — First Column,62,60,d10,10,oracle:feretory.deadGodNameA,"[""feretory.deadGodNameA""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.deadGodNameA,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:dead-god-name-three-independent-d10-columns""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.deadGodNameB,feretory,Name Your God — Second Column,62,60,d10,10,oracle:feretory.deadGodNameB,"[""feretory.deadGodNameB""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.deadGodNameB,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:dead-god-name-three-independent-d10-columns""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.deadGodNameC,feretory,Name Your God — Third Column,62,60,d10,10,oracle:feretory.deadGodNameC,"[""feretory.deadGodNameC""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.deadGodNameC,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:dead-god-name-three-independent-d10-columns""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.philosopherRoots,feretory,The Dejection of Your Roots,65,,d6,6,oracle:feretory.philosopherRoots,"[""feretory.philosopherRoots""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:feretory.philosopherRoots,1,VERIFIED,,0,[],0,[],0,False,"[""feretory:table-philosopherRoots""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
feretory.philosopherItem,feretory,Forlorn Philosopher — You Begin With One,64,62,6 indexed entries; die not stated,6,oracle:feretory.philosopherItem,"[""feretory.philosopherItem""]",False,True,False,False,single table,True,True,True,False,False,1,oracle:feretory.philosopherItem,1,VERIFIED,Source shows six items but no die beside this item list. Reference-only until a permitted explicit app selection convention is chosen; do not claim source d6.,0,[],0,[],0,False,"[""feretory:class-forlorn-philosopher"", ""feretory:table-philosopherItem""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit. Automatic roll is deliberately blocked; see nonRollableReason. This alone is not a defective table.
feretory.ochreTablets,feretory,The Tablets of Ochre Obscurity,66,,10 indexed entries; die not stated,10,oracle:feretory.ochreTablets,"[""feretory.ochreTablets""]",False,True,False,False,single table,True,True,True,False,False,1,oracle:feretory.ochreTablets,1,VERIFIED,"Inside back cover shows ten indexed tablets without a printed die. Forlorn Philosopher references rolling a tablet, but d10 here is inferred. Preserve as reference until selection convention is explicit.",0,[],0,[],0,False,"[""feretory:ochre-1"", ""feretory:ochre-10"", ""feretory:ochre-2"", ""feretory:ochre-3"", ""feretory:ochre-4"", ""feretory:ochre-5"", ""feretory:ochre-6"", ""feretory:ochre-7"", ""feretory:ochre-8"", ""feretory:ochre-9"", ""feretory:ochre-usage""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit. Automatic roll is deliberately blocked; see nonRollableReason. This alone is not a defective table.
core-full.rotblack.encountersA,core-full,Rotblack Sludge — Random Encounters — Table A,79,III,d4,4,oracle:core-full.rotblack.encountersA,"[""core-full.rotblack.encountersA""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:core-full.rotblack.encountersA,1,VERIFIED,,0,[],0,[],0,False,"[""core-core-full-rotblack-encountersa"", ""core-rotblack-creature-nesting-death""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
core-full.rotblack.encountersB,core-full,Rotblack Sludge — Random Encounters — Table B,79,III,d4,4,oracle:core-full.rotblack.encountersB,"[""core-full.rotblack.encountersB""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:core-full.rotblack.encountersB,1,VERIFIED,,0,[],0,[],0,False,"[""core-core-full-rotblack-encountersb"", ""core-rotblack-creature-sagsobuth"", ""core-rotblack-item-beechwood-tube-foul-protean-scroll"", ""core-rotblack-item-violet-poison""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
core-full.rotblack.books,core-full,Rotblack Sludge — Study the Books More Closely,82,,d4,4,oracle:core-full.rotblack.books,"[""core-full.rotblack.books""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:core-full.rotblack.books,1,VERIFIED,,0,[],0,[],0,False,"[""core-core-full-rotblack-books"", ""core-rotblack-creature-tired-crystal-demon""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
core-full.rotblack.ransack,core-full,Rotblack Sludge — Ransack the Room,83,,d6,6,oracle:core-full.rotblack.ransack,"[""core-full.rotblack.ransack""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:core-full.rotblack.ransack,1,VERIFIED,,0,[],0,[],0,False,"[""core-core-full-rotblack-ransack"", ""core-rotblack-item-small-crossbow-and-bolts""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
core-full.rotblack.fletcherPowers,core-full,Fletcher — Powers,91,,d4,3,oracle:core-full.rotblack.fletcherPowers,"[""core-full.rotblack.fletcherPowers""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:core-full.rotblack.fletcherPowers,1,VERIFIED,,0,[],0,[],0,False,"[""core-core-full-rotblack-fletcherpowers"", ""core-rotblack-creature-fletcher"", ""core-rotblack-power-ich-bin-luft""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.class.defiler.specialty,reclvse,Defiler — School of Defilement,20,20,d6,6,oracle:reclvse.class.defiler.specialty,"[""reclvse.class.defiler.specialty""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.class.defiler.specialty,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-class-defiler"", ""reclvse-reclvse-class-defiler-specialty""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.class.defiler.starting,reclvse,Defiler — Starting Ritual,20,20,d6,6,oracle:reclvse.class.defiler.starting,"[""reclvse.class.defiler.starting""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.class.defiler.starting,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-class-defiler"", ""reclvse-reclvse-class-defiler-starting""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
